id,color,title,url,media_id,type_id,year_acquired,year
18650619,939597,"Drawing, Design for a Monogram: E. D., ca. 1920-40",https://collection.cooperhewitt.org/objects/18650619/,35424055,35237093,1995,1920
18653183,939597,"Bowl (Germany), 1920-40",https://collection.cooperhewitt.org/objects/18653183/,35414521,35237197,1996,1920
18667161,939597,"Plate (Germany), 1920-40",https://collection.cooperhewitt.org/objects/18667161/,35414521,35236833,1997,1920
18642613,939597,"Drawing, Candlestick holder with circular motif, 20th century",https://collection.cooperhewitt.org/objects/18642613/,51686313,35237093,1993,1920
18653267,939597,"Covered Dish (Germany), 1920-40",https://collection.cooperhewitt.org/objects/18653267/,51585329,35262079,1996,1920
18210967,939597,"Drawing, Design for a Woven Border of the ""Fabrique de St. Ruf"", 1800-1825",https://collection.cooperhewitt.org/objects/18210967/,2318800717,35237093,1920,1920
18452471,939597,"Drawing, Figure in Camp Chair, Trees and Water, Rockport, mid-20th century",https://collection.cooperhewitt.org/objects/18452471/,35418371,35237093,1965,1920
18572279,939597,"Sidewall (USA), 1920",https://collection.cooperhewitt.org/objects/18572279/,35428199,35256475,1944,1920
18653303,939597,"Nut Dish (Germany), 1920-40",https://collection.cooperhewitt.org/objects/18653303/,35414521,35294513,1996,1920
18355037,939597,"Textile (France), ca. 1925",https://collection.cooperhewitt.org/objects/18355037/,35402827,35251739,1938,1920
18574877,939597,"Sidewall (France), 1920",https://collection.cooperhewitt.org/objects/18574877/,35417499,35256475,1945,1920
18667159,939597,"Plate (Germany), 1920-40",https://collection.cooperhewitt.org/objects/18667159/,35414521,35236833,1997,1920
18633097,939597,"Eskimos Plate, ca. 1930",https://collection.cooperhewitt.org/objects/18633097/,35418527,35236833,1989,1920
18399513,939597,"Kimono Fabric (Japan), 1920-29",https://collection.cooperhewitt.org/objects/18399513/,35402927,35308463,1954,1920
18320013,939597,"Textile (USA), 1920",https://collection.cooperhewitt.org/objects/18320013/,35402827,35251739,1931,1920
18653301,939597,"Nut Dish (Germany), 1920-40",https://collection.cooperhewitt.org/objects/18653301/,35414521,35294513,1996,1920
18343953,939597,"Textile (Germany), 1920-25",https://collection.cooperhewitt.org/objects/18343953/,116089,35251739,1937,1920
18355403,939597,"Fragment (France), ca. 1925",https://collection.cooperhewitt.org/objects/18355403/,35402827,35254623,1938,1920
18437511,939597,"Vase (Austria), ca. 1925",https://collection.cooperhewitt.org/objects/18437511/,68729767,35237225,1961,1920
18630211,939597,"Drawing, Textile Design: Soana, 1920-25",https://collection.cooperhewitt.org/objects/18630211/,35421785,35237093,1988,1920
18653299,939597,"Nut Dish (Germany), 1920-40",https://collection.cooperhewitt.org/objects/18653299/,35414521,35294513,1996,1920
18354519,939597,"Sample (France), ca. 1925",https://collection.cooperhewitt.org/objects/18354519/,35402827,35268079,1938,1920
18354521,939597,"Sample (France), ca. 1925",https://collection.cooperhewitt.org/objects/18354521/,35402827,35268079,1938,1920
18355175,939597,"Textile (France), ca. 1925",https://collection.cooperhewitt.org/objects/18355175/,35394323,35251739,1938,1920
18452483,939597,"Drawing, Rocks, Sand and Sea, California, mid-20th century",https://collection.cooperhewitt.org/objects/18452483/,35374467,35237093,1965,1920
18452495,939597,"Drawing, Tree and Post in Park, mid-20th century",https://collection.cooperhewitt.org/objects/18452495/,35418513,35237093,1965,1920
18653295,939597,"Nut Dish (Germany), 1920-40",https://collection.cooperhewitt.org/objects/18653295/,35414521,35294513,1996,1920
18633165,939597,"Pitcher And Lid, 1920-25",https://collection.cooperhewitt.org/objects/18633165/,51585347,35294477,1989,1920
18210375,939597,"Bedspread (France), 1851-1900",https://collection.cooperhewitt.org/objects/18210375/,35410719,35270671,1920,1920
18354661,939597,"Textile (France), ca. 1925",https://collection.cooperhewitt.org/objects/18354661/,35402827,35251739,1938,1920
18653289,939597,"Nut Dish (Germany), 1920-40",https://collection.cooperhewitt.org/objects/18653289/,35414521,35294513,1996,1920
18630201,939597,"Drawing, Textile Design: Soana, 1920-25",https://collection.cooperhewitt.org/objects/18630201/,35421785,35237093,1988,1920
18630225,939597,"Drawing, Textile Design: Soana, 1920-25",https://collection.cooperhewitt.org/objects/18630225/,35421785,35237093,1988,1920
18633197,939597,"Head of a Woman Cane Handle, 1920-25",https://collection.cooperhewitt.org/objects/18633197/,68249333,35285557,1989,1920
18676325,939597,"Sidewall (France), 1920-50",https://collection.cooperhewitt.org/objects/18676325/,35367331,35256475,1998,1920
18676407,939597,"Sidewall (France), 1920-50",https://collection.cooperhewitt.org/objects/18676407/,35367331,35256475,1998,1920
18681141,939597,"Sidewall (France), ca. 1925",https://collection.cooperhewitt.org/objects/18681141/,35367333,35256475,2000,1920
18210819,939597,"Drawing, Design for a Woven Border of the ""Fabrique de St. Ruf"", 1800-1825",https://collection.cooperhewitt.org/objects/18210819/,2318800717,35237093,1920,1920
18355069,939597,"Textile Samples (France), ca. 1925",https://collection.cooperhewitt.org/objects/18355069/,35402827,35288421,1938,1920
18355177,939597,"Textile (France), ca. 1925",https://collection.cooperhewitt.org/objects/18355177/,35394323,35251739,1938,1920
18653139,939597,"Fruit Plate (Germany), 1920-40",https://collection.cooperhewitt.org/objects/18653139/,35414521,35295451,1996,1920
18653285,939597,"Nut Dish (Germany), 1920-40",https://collection.cooperhewitt.org/objects/18653285/,35414521,35294513,1996,1920
18653305,939597,"Nut Dish (Germany), 1920-40",https://collection.cooperhewitt.org/objects/18653305/,35414521,35294513,1996,1920
18676371,939597,"Sidewall (France), 1920-50",https://collection.cooperhewitt.org/objects/18676371/,35367331,35256475,1998,1920
18343945,939597,"Textile (possibly Germany), 1920-25",https://collection.cooperhewitt.org/objects/18343945/,114575,35251739,1937,1920
18461305,939597,"Textile (France), 1920s",https://collection.cooperhewitt.org/objects/18461305/,35402927,35251739,1968,1920
18653231,939597,"Fruit Bowl (Germany), 1920-40",https://collection.cooperhewitt.org/objects/18653231/,68249389,35251423,1996,1920
18653279,939597,"Bowl (Germany), 1920-40",https://collection.cooperhewitt.org/objects/18653279/,35414521,35237197,1996,1920
18801633,939597,"Drawing, Wall Elevation Design for Bedroom or Dressing Room, 1920s",https://collection.cooperhewitt.org/objects/18801633/,,35237093,1984,1920
18215247,F5DF4D,Cavagnole Game Board,https://collection.cooperhewitt.org/objects/18215247/,136257763,35270863,1921,1921
18628631,F5DF4D,"Plate (USA), 1921-30",https://collection.cooperhewitt.org/objects/18628631/,1108561727,35236833,1988,1921
18215179,F5DF4D,"Cavagnole Game Board, late 18th century",https://collection.cooperhewitt.org/objects/18215179/,51585107,35270863,1921,1921
18215237,F5DF4D,Cavagnole Game Board,https://collection.cooperhewitt.org/objects/18215237/,136257763,35270863,1921,1921
68790761,F5DF4D,Album,https://collection.cooperhewitt.org/objects/68790761/,,35256543,1921,1921
18636971,939597,"Chair (England), ca. 1931",https://collection.cooperhewitt.org/objects/18636971/,35398933,35237307,1991,1921
18217759,939597,"Print, Ornamental Design with Small Blue Flowers, from Nouvelle suite de cahiers de flerurs naturelle a l'usage des dessinateurs et des peintres, No.1, after 1775",https://collection.cooperhewitt.org/objects/18217759/,35518811,35236873,1921,1921
18632995,939597,"1921 Plate, 1921",https://collection.cooperhewitt.org/objects/18632995/,35418527,35236833,1989,1921
18615009,939597,"Print (France), Winter 1921-22",https://collection.cooperhewitt.org/objects/18615009/,35371135,35236873,1980,1921
18615031,939597,"Print (France), Winter 1921-22",https://collection.cooperhewitt.org/objects/18615031/,35371135,35236873,1980,1921
69143817,939597,Album,https://collection.cooperhewitt.org/objects/69143817/,,35256543,1921,1921
69144663,939597,Album,https://collection.cooperhewitt.org/objects/69144663/,,35256543,1921,1921
18221377,939597,"Book, Fêtes publiques données par la ville de Paris à l'occasion du Mariage de Monseigneur le Dauphin, les 23 et 26 février 1745 (Public Celebrations Held by the City of Paris on the Occasion of the Marriage of Monseigneur le Dauphin, February 23rd and 26th, 1745)",https://collection.cooperhewitt.org/objects/18221377/,,35247441,1921,1921
18224489,939597,"Book, Livre de plafonds (Book of Ceiling Designs), 1708",https://collection.cooperhewitt.org/objects/18224489/,,35247441,1921,1921
18447435,939597,"Poster, Kuan-Yin, Victoria and Albert Musuem, 1921, printed 1922",https://collection.cooperhewitt.org/objects/18447435/,51685923,35238163,1963,1921
18629193,939597,"Drawing, Textile Design: Kerker (Dungeon), 1921-22",https://collection.cooperhewitt.org/objects/18629193/,35421785,35237093,1988,1921
69144639,939597,Album,https://collection.cooperhewitt.org/objects/69144639/,,35256543,1921,1921
69144641,939597,"Album, Livre de différents ornement. Pour la décoration des églises (Book of Different Ornaments. For the Decoration of Churches)",https://collection.cooperhewitt.org/objects/69144641/,,35256543,1921,1921
18630653,F5DF4D,"Drawing, Textile Design: Gallia, 1922",https://collection.cooperhewitt.org/objects/18630653/,35421785,35237093,1988,1922
18630649,F5DF4D,"Drawing, Textile Design: Gallia, 1922",https://collection.cooperhewitt.org/objects/18630649/,35421785,35237093,1988,1922
18614985,939597,"Print (France), 1922",https://collection.cooperhewitt.org/objects/18614985/,35371135,35236873,1980,1922
18631699,939597,"Drawing, Textile Design: Sylvester, 1922",https://collection.cooperhewitt.org/objects/18631699/,35421785,35237093,1988,1922
18384713,939597,"Print, Composition, from ""Kleine, 1922",https://collection.cooperhewitt.org/objects/18384713/,2318801729,35236873,1950,1922
18631705,939597,"Drawing, Textile Design: Sylvester, 1922",https://collection.cooperhewitt.org/objects/18631705/,35421785,35237093,1988,1922
18631679,939597,"Drawing, Textile Design: Korngold, 1922",https://collection.cooperhewitt.org/objects/18631679/,35421785,35237093,1988,1922
18614997,939597,"Print (France), 1922",https://collection.cooperhewitt.org/objects/18614997/,,35236873,1980,1922
18631707,939597,"Drawing, Textile Design: Sylvester, 1922",https://collection.cooperhewitt.org/objects/18631707/,35421785,35237093,1988,1922
18631683,939597,"Drawing, Textile Design: Korngold, 1922",https://collection.cooperhewitt.org/objects/18631683/,35421785,35237093,1988,1922
18654751,939597,"Sidewall, Stylized Flowers in Diagonal Pattern, ca. 1927",https://collection.cooperhewitt.org/objects/18654751/,35406007,35256475,1997,1922
18630427,939597,"Drawing, Textile Design: Prolog (Prologue), 1922",https://collection.cooperhewitt.org/objects/18630427/,35421785,35237093,1988,1922
18447481,939597,"Poster, Winter Sales Are Best Reached by the Underground, 1922",https://collection.cooperhewitt.org/objects/18447481/,35402727,35238163,1963,1922
18631731,939597,"Drawing, Textile Design: Sylvester, 1922",https://collection.cooperhewitt.org/objects/18631731/,35421785,35237093,1988,1922
18631597,939597,"Drawing, Textile Design: Stiefmütterchen (Pansy), 1922",https://collection.cooperhewitt.org/objects/18631597/,35421785,35237093,1988,1922
18300575,F5DF4D,"Sash (Italy), 19th century",https://collection.cooperhewitt.org/objects/18300575/,35402827,35257007,1923,1923
18630105,F5DF4D,"Drawing, Textile Design: Ozon (Ozone), 1923",https://collection.cooperhewitt.org/objects/18630105/,35421785,35237093,1988,1923
18631435,F5DF4D,"Drawing, Textile Design: Juniblumen (June Flowers), 1923",https://collection.cooperhewitt.org/objects/18631435/,35421785,35237093,1988,1923
18482747,939597,"Scenic - Panel, Psyche's father at the Oracle of Apollo, 1923",https://collection.cooperhewitt.org/objects/18482747/,35425907,35287557,1974,1923
18300189,939597,"Fragment (Ireland), 19th century",https://collection.cooperhewitt.org/objects/18300189/,35402927,35254623,1923,1923
18300751,939597,Trimming,https://collection.cooperhewitt.org/objects/18300751/,35371135,35254635,1923,1923
18653117,939597,"Teapot And Lid (Germany), ca. 1928",https://collection.cooperhewitt.org/objects/18653117/,35414521,35293525,1996,1923
18299689,939597,"Teapot And Cover (France), ca. 1780",https://collection.cooperhewitt.org/objects/18299689/,35392727,35248489,1923,1923
18300541,939597,"Parasol, 1873",https://collection.cooperhewitt.org/objects/18300541/,2318799828,35266891,1923,1923
18630121,939597,"Drawing, Textile Design: Ozon (Ozone), 1923",https://collection.cooperhewitt.org/objects/18630121/,35421785,35237093,1988,1923
18301095,939597,"Playing Card, Christopher Columbus, Playing Card from Set of ""Cartes héroïques"" or ""Des grands hommes"", 1871",https://collection.cooperhewitt.org/objects/18301095/,2318802307,35266267,1923,1923
18448765,939597,"Poster, Well Done! 11 World Records, Villiers, ca. 1928",https://collection.cooperhewitt.org/objects/18448765/,35402727,35238163,1963,1923
18299479,939597,"Drawing, Pair of Brown Birds with Blossoms, Berries, and a Butterfly, ca. 1800-1830",https://collection.cooperhewitt.org/objects/18299479/,2318802304,35237093,1923,1923
18302397,939597,"Drawing, Design for an Embroidery or a Woven Fabric, of the ""Fabrique de St. Ruf"", 1800-1815",https://collection.cooperhewitt.org/objects/18302397/,51865571,35237093,1923,1923
18629203,939597,"Drawing, Textile Design: Staniol (Tinfoil), 1923",https://collection.cooperhewitt.org/objects/18629203/,35421785,35237093,1988,1923
18697899,939597,"Sidewall (France), 1923",https://collection.cooperhewitt.org/objects/18697899/,35417499,35256475,1930,1923
18676297,939597,"Sidewall, Pillement, ca. 1928",https://collection.cooperhewitt.org/objects/18676297/,35367331,35256475,1998,1923
18300897,939597,"Sample (USA), late 19th century",https://collection.cooperhewitt.org/objects/18300897/,35402827,35268079,1923,1923
18301105,939597,"Playing Card, Napoléon Bonaparte, Playing Card from Set of ""Cartes héroïques"" or ""Des grands hommes"", 1871",https://collection.cooperhewitt.org/objects/18301105/,2318802307,35266267,1923,1923
18630047,939597,"Drawing, Textile Design: Lymphe, 1923",https://collection.cooperhewitt.org/objects/18630047/,35421785,35237093,1988,1923
18299433,939597,"Drawing, Gray Bird on Branch with Tulip, Snapdragons, and Forget-Me-Nots with Butterfly, ca. 1800-1830",https://collection.cooperhewitt.org/objects/18299433/,2318802304,35237093,1923,1923
18628947,939597,"Drawing, Textile Design:  Japanland, 1923",https://collection.cooperhewitt.org/objects/18628947/,35392481,35237093,1988,1923
18629887,939597,"Drawing, Textile Design: Nome, 1923-32",https://collection.cooperhewitt.org/objects/18629887/,35421785,35237093,1988,1923
18629945,939597,"Drawing, Textile Design: Große Blätter (Large Leaves), 1923",https://collection.cooperhewitt.org/objects/18629945/,35421785,35237093,1988,1923
18628943,939597,"Drawing, Textile Design:  Japanland, 1923",https://collection.cooperhewitt.org/objects/18628943/,35392481,35237093,1988,1923
18633187,939597,"Rose and Carnation Cup And Saucer, 1923",https://collection.cooperhewitt.org/objects/18633187/,35393671,35248193,1989,1923
18631671,939597,"Drawing, Textile Design: Moosblumen (Moss Flowers), 1924",https://collection.cooperhewitt.org/objects/18631671/,35421785,35237093,1988,1924
18628901,939597,"Drawing, Textile Design: Ouvertüre, 1924",https://collection.cooperhewitt.org/objects/18628901/,35421785,35237093,1988,1924
18641139,939597,"Drawing, Pier Project, ca. 1929",https://collection.cooperhewitt.org/objects/18641139/,420569933,35237093,1992,1924
18696705,939597,"Ambassador Mineral Water Glass, 1924-25",https://collection.cooperhewitt.org/objects/18696705/,51586283,35300431,1958,1924
18630449,939597,"Drawing, Textile Design: Fidelio, 1924",https://collection.cooperhewitt.org/objects/18630449/,35421785,35237093,1988,1924
18630583,939597,"Drawing, Textile Design: Rebhuhn (Partridge), 1924",https://collection.cooperhewitt.org/objects/18630583/,35421785,35237093,1988,1924
18631447,939597,"Drawing, Textile Design: Gartenstrauß (Garden Bouquet), 1924",https://collection.cooperhewitt.org/objects/18631447/,35421785,35237093,1988,1924
18806305,939597,"Drawing, The Iron Horse, 1924",https://collection.cooperhewitt.org/objects/18806305/,35475357,35237093,1986,1924
18630445,939597,"Drawing, Textile Design: Fidelio, 1924",https://collection.cooperhewitt.org/objects/18630445/,35421785,35237093,1988,1924
18630609,939597,"Drawing, Textile Design: Gallus, 1924",https://collection.cooperhewitt.org/objects/18630609/,35421785,35237093,1988,1924
18631467,939597,"Drawing, Textile Design: Gartenstrauß (Garden Bouquet), 1924",https://collection.cooperhewitt.org/objects/18631467/,35421785,35237093,1988,1924
18631669,939597,"Drawing, Textile Design: Moosblumen (Moss Flowers), 1924",https://collection.cooperhewitt.org/objects/18631669/,35421785,35237093,1988,1924
18630617,939597,"Drawing, Textile Design: Gallus, 1924",https://collection.cooperhewitt.org/objects/18630617/,35421785,35237093,1988,1924
18631677,939597,"Drawing, Textile Design: Moosblumen (Moss Flowers), 1924",https://collection.cooperhewitt.org/objects/18631677/,35421785,35237093,1988,1924
18304751,939597,"Drawing, Design for a Wallpaper, 1815-30",https://collection.cooperhewitt.org/objects/18304751/,35392481,35237093,1924,1924
18305317,939597,Tankard,https://collection.cooperhewitt.org/objects/18305317/,35371135,35237419,1924,1924
18305677,939597,Print,https://collection.cooperhewitt.org/objects/18305677/,35371135,35236873,1924,1924
18630411,939597,"Drawing, Textile Design: Revue, 1924",https://collection.cooperhewitt.org/objects/18630411/,35421785,35237093,1988,1924
18630601,939597,"Drawing, Textile Design: Orakel (Oracle), 1924",https://collection.cooperhewitt.org/objects/18630601/,35421785,35237093,1988,1924
18631635,939597,"Drawing, Textile Design: Double-Fox, 1924",https://collection.cooperhewitt.org/objects/18631635/,35421785,35237093,1988,1924
18305565,939597,Ribbon,https://collection.cooperhewitt.org/objects/18305565/,35392857,35254847,1924,1924
18306967,939597,Drawing (France),https://collection.cooperhewitt.org/objects/18306967/,35371135,35237093,1924,1924
18629275,939597,"Drawing, Textile Design: Ziprian, 1924",https://collection.cooperhewitt.org/objects/18629275/,35421785,35237093,1988,1924
18630587,939597,"Drawing, Textile Design: Rebhuhn (Partridge), 1924",https://collection.cooperhewitt.org/objects/18630587/,35421785,35237093,1988,1924
18630599,939597,"Drawing, Textile Design: Orakel (Oracle), 1924",https://collection.cooperhewitt.org/objects/18630599/,35421785,35237093,1988,1924
18631631,939597,"Drawing, Textile Design: Double-Fox, 1924",https://collection.cooperhewitt.org/objects/18631631/,35421785,35237093,1988,1924
18732085,939597,"Cobalt blue Platter, 1924-26",https://collection.cooperhewitt.org/objects/18732085/,51588733,35248793,2009,1924
18310035,F5DF4D,"Button (England), 19th century",https://collection.cooperhewitt.org/objects/18310035/,35392909,35237135,1925,1925
18478785,F5DF4D,"Drawing, Sketch of Tractor, for John Deere, mid-20th century",https://collection.cooperhewitt.org/objects/18478785/,51496867,35237093,1972,1925
18718113,F5DF4D,"Stainless Lauffer Designs 7"" Meat Knife, mid-20th century",https://collection.cooperhewitt.org/objects/18718113/,35388735,35305037,1991,1925
18631897,F5DF4D,"Textile, Kew, 1925",https://collection.cooperhewitt.org/objects/18631897/,35402827,35251739,1988,1925
18478783,F5DF4D,"Drawing, Sketch of Tractor, for John Deere, mid-20th century",https://collection.cooperhewitt.org/objects/18478783/,35519599,35237093,1972,1925
18802819,F5DF4D,"Drawing, Lilies of the Field, 1925",https://collection.cooperhewitt.org/objects/18802819/,35421785,35237093,1984,1925
18629079,F5DF4D,"Drawing, Textile Design: Burano, 1925",https://collection.cooperhewitt.org/objects/18629079/,35421785,35237093,1988,1925
18806297,F5DF4D,"Drawing, Gerald Cranston's Lady, 1925",https://collection.cooperhewitt.org/objects/18806297/,35475357,35237093,1986,1925
18718127,939597,"Carving Ware Carving Fork, mid-20th century",https://collection.cooperhewitt.org/objects/18718127/,35388735,35303455,1991,1925
18718247,939597,"Cooking Tools Prototype For Serving Spoon, mid-20th century",https://collection.cooperhewitt.org/objects/18718247/,35431279,35305087,1991,1925
18384957,939597,"Blueprint, Apartment House, Rue Heine, Plan du 7e Etage, 1925",https://collection.cooperhewitt.org/objects/18384957/,35402873,35249153,1950,1925
68250747,939597,"Fan Leaf (France), late 19th-early 20th century",https://collection.cooperhewitt.org/objects/68250747/,404575423,35256973,1968,1925
18384943,939597,"Blueprint, Apartment House, Rue Heine, Plan des Etages 1e et 2e, 1925",https://collection.cooperhewitt.org/objects/18384943/,35402873,35249153,1950,1925
18384955,939597,"Blueprint, Apartment house, Rue Heine, Plan du 6e Etage, 1925",https://collection.cooperhewitt.org/objects/18384955/,35402873,35249153,1950,1925
18401045,939597,"Shalimar Perfume Bottle, 1925",https://collection.cooperhewitt.org/objects/18401045/,1108906527,35252679,1954,1925
18572631,939597,"Sidewall (France), 1925-30",https://collection.cooperhewitt.org/objects/18572631/,35421979,35256475,1945,1925
18633733,939597,"Teapot And Lid (Russia), late 19th-early 20th century",https://collection.cooperhewitt.org/objects/18633733/,51585377,35293525,1990,1925
18309405,939597,"Button, late 18th century",https://collection.cooperhewitt.org/objects/18309405/,35414527,35237135,1925,1925
18311607,939597,"Medallion Button (England), late 18th century",https://collection.cooperhewitt.org/objects/18311607/,35414527,35284027,1925,1925
18507009,939597,"Ticket, International Sporting Club, Monte Carlo, Sweeptstake on the Manchester November Handicap, November 20, 1925",https://collection.cooperhewitt.org/objects/18507009/,,35289353,1980,1925
18694919,939597,"Vase (Germany), ca. 1930",https://collection.cooperhewitt.org/objects/18694919/,35414521,35237225,2001,1925
18679517,939597,"Plate (Germany), ca. 1930",https://collection.cooperhewitt.org/objects/18679517/,35414521,35236833,1999,1925
18384939,939597,"Blueprint, Apartment house, Rue Heine, Depot des Malles, 1925",https://collection.cooperhewitt.org/objects/18384939/,35402873,35249153,1950,1925
18309433,939597,"Button (England), late 18th century",https://collection.cooperhewitt.org/objects/18309433/,35414527,35237135,1925,1925
18695041,939597,"Dish (Germany), ca. 1930",https://collection.cooperhewitt.org/objects/18695041/,35414521,35248735,2001,1925
18309573,939597,"Button, late 18th century",https://collection.cooperhewitt.org/objects/18309573/,35414527,35237135,1925,1925
18309821,939597,"Button (England), late 18th century",https://collection.cooperhewitt.org/objects/18309821/,35414527,35237135,1925,1925
18490315,939597,"Drawing, Design for a Screen, mid-20th century",https://collection.cooperhewitt.org/objects/18490315/,2318803743,35237093,1976,1925
69112315,939597,"Button, late 18th century",https://collection.cooperhewitt.org/objects/69112315/,35414527,35237135,1925,1925
18307989,939597,"Drawing, A bunch of four carnations",https://collection.cooperhewitt.org/objects/18307989/,51685881,35237093,1925,1925
18665387,939597,"Border (France), ca. 1930",https://collection.cooperhewitt.org/objects/18665387/,35375075,35237285,1998,1925
18692335,939597,"Figure (Germany), ca. 1930",https://collection.cooperhewitt.org/objects/18692335/,35414521,35237189,2000,1925
18694987,939597,"Jar (Germany), ca. 1930",https://collection.cooperhewitt.org/objects/18694987/,35414521,35250397,2001,1925
18309657,939597,"Button (England), late 18th century",https://collection.cooperhewitt.org/objects/18309657/,35414527,35237135,1925,1925
18309683,939597,"Button (England), late 18th century",https://collection.cooperhewitt.org/objects/18309683/,35414527,35237135,1925,1925
18309955,939597,"Button (England), late 18th century",https://collection.cooperhewitt.org/objects/18309955/,35414527,35237135,1925,1925
18308123,939597,Drawing (France),https://collection.cooperhewitt.org/objects/18308123/,35371135,35237093,1925,1925
18632813,939597,"Drunkard Figure, 1925-30",https://collection.cooperhewitt.org/objects/18632813/,35418527,35237189,1989,1925
68731085,939597,"Medallions (England), late 18th century",https://collection.cooperhewitt.org/objects/68731085/,35414527,35284865,1925,1925
18308201,939597,Drawing (France),https://collection.cooperhewitt.org/objects/18308201/,35371135,35237093,1925,1925
18694535,939597,"Sidewall Sample (France), ca. 1930",https://collection.cooperhewitt.org/objects/18694535/,35406007,35292549,2001,1925
18309907,939597,"Button (England), late 18th century",https://collection.cooperhewitt.org/objects/18309907/,35414527,35237135,1925,1925
18309933,939597,"Button (England), late 18th century",https://collection.cooperhewitt.org/objects/18309933/,35414527,35237135,1925,1925
18309983,939597,"Button (England), late 18th century",https://collection.cooperhewitt.org/objects/18309983/,35414527,35237135,1925,1925
18310029,939597,"Button, late 18th century",https://collection.cooperhewitt.org/objects/18310029/,35414527,35237135,1925,1925
18343955,939597,"Textile, Americana Print: April, 1925",https://collection.cooperhewitt.org/objects/18343955/,35402827,35251739,1937,1925
18649485,939597,"Textile (England), ca. 1950",https://collection.cooperhewitt.org/objects/18649485/,145173,35251739,1994,1925
18632803,939597,"Mother and Infant Figure, 1925-30",https://collection.cooperhewitt.org/objects/18632803/,35393671,35237189,1989,1925
18679463,939597,"Vase (Germany), ca. 1930",https://collection.cooperhewitt.org/objects/18679463/,35414521,35237225,1999,1925
18711549,939597,"Button (England), late 18th century",https://collection.cooperhewitt.org/objects/18711549/,35414527,35237135,1925,1925
18497703,939597,"Textile (Nigeria), mid- 20th century",https://collection.cooperhewitt.org/objects/18497703/,35402927,35251739,1979,1925
18632811,939597,"Drunkard Figure, 1925-30",https://collection.cooperhewitt.org/objects/18632811/,35418527,35237189,1989,1925
18309517,939597,"Button (England), late 18th century",https://collection.cooperhewitt.org/objects/18309517/,35414527,35237135,1925,1925
18309601,939597,"Button, late 18th century",https://collection.cooperhewitt.org/objects/18309601/,35414527,35237135,1925,1925
18310115,939597,"Button (England), late 18th century",https://collection.cooperhewitt.org/objects/18310115/,35414527,35237135,1925,1925
18447379,939597,"Drawing, Costume Design: Harold, for ""Henry IV"", 1925",https://collection.cooperhewitt.org/objects/18447379/,35519381,35237093,1963,1925
18632829,939597,"Uzbek Woman Washing Clothes Figure, 1925-35",https://collection.cooperhewitt.org/objects/18632829/,35393671,35237189,1989,1925
18572607,939597,"Sidewall, Victorian Revival, 1925-35",https://collection.cooperhewitt.org/objects/18572607/,35414653,35256475,1945,1925
18482911,F5DF4D,"Hanging, The Golden Mountain, 1926-59",https://collection.cooperhewitt.org/objects/18482911/,35402827,35257233,1974,1926
18447665,939597,"Print, Illustration for Benito Cereno, 1926",https://collection.cooperhewitt.org/objects/18447665/,2318797654,35236873,1963,1926
18312631,939597,"Fragment (Germany), ca. 1700",https://collection.cooperhewitt.org/objects/18312631/,35414465,35254623,1926,1926
18615125,939597,"Print (France), 1926",https://collection.cooperhewitt.org/objects/18615125/,35371135,35236873,1980,1926
18384959,939597,"Blueprint, Apartment House, Rue Heine, Plan du 8e Etage, 1926",https://collection.cooperhewitt.org/objects/18384959/,35402873,35249153,1950,1926
18312441,939597,"Pair Of Cache Pots, ca. 1771",https://collection.cooperhewitt.org/objects/18312441/,840505685,840505691,1926,1926
18344205,939597,"Textile, Parachutes, 1926-28",https://collection.cooperhewitt.org/objects/18344205/,35402827,35251739,1937,1926
18615113,939597,"Print (France), 1926",https://collection.cooperhewitt.org/objects/18615113/,35371135,35236873,1980,1926
18630697,939597,"Drawing, Textile Design: Ragaz, 1926",https://collection.cooperhewitt.org/objects/18630697/,35421785,35237093,1988,1926
18312121,939597,"Jar And Lid (China (for export)), late 19th century",https://collection.cooperhewitt.org/objects/18312121/,102097259,51587161,1926,1926
18493231,939597,"Hanging, Temple of the Mayan Indians, 1926-59",https://collection.cooperhewitt.org/objects/18493231/,35402827,35257233,1977,1926
18630701,939597,"Drawing, Textile Design: Ragaz, 1926",https://collection.cooperhewitt.org/objects/18630701/,35421785,35237093,1988,1926
18447671,939597,"Print, Illustration for Benito Cereno, 1926",https://collection.cooperhewitt.org/objects/18447671/,2318797655,35236873,1963,1926
18312123,939597,"Jar And Lid (China (for export)), late 19th century",https://collection.cooperhewitt.org/objects/18312123/,35393005,51587161,1926,1926
18482919,939597,"Hanging, Bermuda, 1926-59",https://collection.cooperhewitt.org/objects/18482919/,35402827,35257233,1974,1926
18667333,939597,"Sidewall (England), 1926",https://collection.cooperhewitt.org/objects/18667333/,35406007,35256475,1998,1926
18615135,939597,"Print (France), 1926",https://collection.cooperhewitt.org/objects/18615135/,35371135,35236873,1980,1926
18479919,F5DF4D,"Drawing, Costume Design: Mistress Pagen, for The Merry Wives of Windsor, ca. 1927",https://collection.cooperhewitt.org/objects/18479919/,35379533,35237093,1973,1927
18630893,F5DF4D,"Drawing, Textile Design: Lissy, 1927",https://collection.cooperhewitt.org/objects/18630893/,35421785,35237093,1988,1927
